Country,Year,Week,Month,Weekly_Temp,Weather,Tourist_Arrival,TotalPop_0_14,TotalPop_15_29,TotalPop_30_44,TotalPop_45_59,TotalPop_60Plus,PopTotal_100Plus,PopMale,PopFemale,PopTotal,ALL_INF
Germany,2016,12,3,8.724285714,5.1,2433133,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,124
Germany,2016,13,4,6.85,9.37,2834246,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,82
Germany,2016,14,4,9.547142857,9.37,2834246,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,66
Germany,2016,15,4,10.35428571,9.37,2834246,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,35
Germany,2016,16,4,9.137142857,9.37,2834246,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,11
Germany,2016,17,5,11.17285714,13.36,3105387,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,8
Germany,2016,18,5,8.464285714,13.36,3105387,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,9
Germany,2016,19,5,13.37857143,13.36,3105387,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,5
Germany,2016,20,5,11.46285714,13.36,3105387,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,2
Germany,2016,21,5,9.694285714,13.36,3105387,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,22,6,9.335714286,16.55,3288510,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,23,6,8.235714286,16.55,3288510,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,24,6,10.33714286,16.55,3288510,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,1
Germany,2016,25,6,7.582857143,16.55,3288510,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,26,7,11.42428571,18.65,4406491,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,1
Germany,2016,27,7,8.92,18.65,4406491,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,28,7,10.96285714,18.65,4406491,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,29,7,9.687142857,18.65,4406491,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,1
Germany,2016,30,7,10.91571429,18.65,4406491,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,31,8,9.267142857,18.49,3907833,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,32,8,8.682857143,18.49,3907833,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,33,8,11.15142857,18.49,3907833,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,34,8,12.35285714,18.49,3907833,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,1
Germany,2016,35,9,14.79,14.48,3493468,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,36,9,13.13857143,14.48,3493468,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,1
Germany,2016,37,9,12.78428571,14.48,3493468,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,1
Germany,2016,38,9,11.92428571,14.48,3493468,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,39,10,10.59,9.8,3079993,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,40,10,10.11857143,9.8,3079993,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,41,10,6.151428571,9.8,3079993,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,42,10,7.585714286,9.8,3079993,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,43,10,6.621428571,9.8,3079993,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,2
Germany,2016,44,11,7.334285714,5.13,2431284,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,0
Germany,2016,45,11,5.78,5.13,2431284,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,2
Germany,2016,46,11,5.1,5.13,2431284,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,7
Germany,2016,47,11,5.438571429,5.13,2431284,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,11
Germany,2016,48,12,6.715714286,1.87,2527847,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,2
Germany,2016,49,12,5.468571429,1.87,2527847,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,16
Germany,2016,50,12,6.058571429,1.87,2527847,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,23
Germany,2016,51,12,4.788571429,1.87,2527847,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,46
Germany,2016,52,1,4.485714286,0.9,2527847,10944.331,13740.862,15165.214,19577.138,22751.048,15.177,40464.282,41729.488,82193.77,42
Germany,2017,1,1,5.294285714,0.9,2029176,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,57
Germany,2017,2,1,5.978571429,0.9,2029176,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,88
Germany,2017,3,1,4.92,0.9,2029176,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,151
Germany,2017,4,1,7.717142857,0.9,2029176,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,182
Germany,2017,5,2,8.895714286,1.71,2289581,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,201
Germany,2017,6,2,5.457142857,1.71,2289581,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,203
Germany,2017,7,2,6.977142857,1.71,2289581,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,183
Germany,2017,8,2,8.047142857,1.71,2289581,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,121
Germany,2017,9,3,6.198571429,5.1,2528664,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,64
Germany,2017,10,3,7.805714286,5.1,2528664,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,42
Germany,2017,11,3,5.722857143,5.1,2528664,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,27
Germany,2017,12,3,10,5.1,2528664,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,16
Germany,2017,13,4,8.871428571,9.37,2994028,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,6
Germany,2017,14,4,12.92142857,9.37,2994028,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,16
Germany,2017,15,4,8.468571429,9.37,2994028,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,3
Germany,2017,16,4,10.05,9.37,2994028,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,2
Germany,2017,17,4,8.21,9.37,2994028,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,2
Germany,2017,18,5,9.504285714,13.36,3360369,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,19,5,9.437142857,13.36,3360369,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,3
Germany,2017,20,5,10.57285714,13.36,3360369,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,4
Germany,2017,21,5,11.26857143,13.36,3360369,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,22,6,11.42142857,16.55,3464313,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,1
Germany,2017,23,6,11.89142857,16.55,3464313,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,24,6,9.954285714,16.55,3464313,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,1
Germany,2017,25,6,11.27857143,16.55,3464313,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,26,7,12.61285714,18.65,4579237,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,27,7,7.527142857,18.65,4579237,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,28,7,11.45285714,18.65,4579237,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,29,7,9.922857143,18.65,4579237,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,30,7,11.09142857,18.65,4579237,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,31,8,7.371428571,18.49,4197539,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,1
Germany,2017,32,8,9.394285714,18.49,4197539,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,33,8,8.865714286,18.49,4197539,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,34,8,9.7,18.49,4197539,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,35,9,11.14571429,14.48,3637106,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,36,9,10.28142857,14.48,3637106,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,37,9,9.814285714,14.48,3637106,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,38,9,7.674285714,14.48,3637106,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,39,10,10.57142857,9.8,3152090,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,
Germany,2017,40,10,9.031428571,9.8,3152090,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,3
Germany,2017,41,10,5.818571429,9.8,3152090,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,5
Germany,2017,42,10,7.338571429,9.8,3152090,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,2
Germany,2017,43,10,11.22285714,9.8,3152090,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,0
Germany,2017,44,11,4.835714286,5.13,2529826,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,2
Germany,2017,45,11,6.525714286,5.13,2529826,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,3
Germany,2017,46,11,3.64,5.13,2529826,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,2
Germany,2017,47,11,5.257142857,5.13,2529826,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,6
Germany,2017,48,12,4.508571429,1.87,2689579,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,7
Germany,2017,49,12,4.03,1.87,2689579,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,7
Germany,2017,50,12,2.971428571,1.87,2689579,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,13
Germany,2017,51,12,3.685714286,1.87,2689579,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,30
Germany,2017,52,12,3.327142857,1.87,2689579,11118.152,13699.405,15320.165,19457.649,23047.248,15.79,40737.725,41920.684,82658.409,24
Germany,2018,1,1,4.762857143,0.9,2155389,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,45
Germany,2018,2,1,4.182857143,0.9,2155389,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,63
Germany,2018,3,1,4.628571429,0.9,2155389,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,137
Germany,2018,4,1,4.115714286,0.9,2155389,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,187
Germany,2018,5,2,3.82,1.71,2354160,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,207
Germany,2018,6,2,4.5,1.71,2354160,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,188
Germany,2018,7,2,6.28,1.71,2354160,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,243
Germany,2018,8,2,6.394285714,1.71,2354160,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,255
Germany,2018,9,3,6.562857143,5.1,2673252,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,292
Germany,2018,10,3,7.042857143,5.1,2673252,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,266
Germany,2018,11,3,7.915714286,5.1,2673252,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,195
Germany,2018,12,3,7.462857143,5.1,2673252,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,103
Germany,2018,13,4,7.864285714,9.37,3084501,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,69
Germany,2018,14,4,9.7,9.37,3084501,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,31
Germany,2018,15,4,11.94714286,9.37,3084501,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,10
Germany,2018,16,4,11.71142857,9.37,3084501,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,5
Germany,2018,17,4,12.52142857,9.37,3084501,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,1
Germany,2018,18,5,10.21142857,13.36,3357981,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,2
Germany,2018,19,5,10.39428571,13.36,3357981,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,20,5,12.3,13.36,3357981,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,21,5,8.958571429,13.36,3357981,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,22,6,10.87571429,16.55,3657431,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,23,6,9.92,16.55,3657431,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,24,6,11.10714286,16.55,3657431,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,25,6,8.585714286,16.55,3657431,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,26,7,10.24142857,18.65,4708654,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,27,7,11.72,18.65,4708654,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,28,7,13.92,18.65,4708654,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,29,7,12.13285714,18.65,4708654,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,2
Germany,2018,30,7,13.48428571,18.65,4708654,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,31,8,13.19285714,18.49,4453007,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,32,8,12.43,18.49,4453007,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,33,8,12.98857143,18.49,4453007,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,1
Germany,2018,34,8,13.50142857,18.49,4453007,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,35,9,12.15428571,14.48,3694900,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,36,9,12.31142857,14.48,3694900,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,37,9,11.40428571,14.48,3694900,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,1
Germany,2018,38,9,12.04571429,14.48,3694900,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,1
Germany,2018,39,9,13.84,14.48,3694900,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,
Germany,2018,40,10,12.13714286,9.8,3341319,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,41,10,12.00714286,9.8,3341319,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,42,10,13.53428571,9.8,3341319,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,0
Germany,2018,43,10,10.69285714,9.8,3341319,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,1
Germany,2018,44,11,6.178571429,5.13,2608107,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,3
Germany,2018,45,11,6.462857143,5.13,2608107,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,2
Germany,2018,46,11,8.162857143,5.13,2608107,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,2
Germany,2018,47,11,8.288571429,5.13,2608107,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,3
Germany,2018,48,12,5.231428571,1.87,2779165,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,4
Germany,2018,49,12,4.404285714,1.87,2779165,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,5
Germany,2018,50,12,5.945714286,1.87,2779165,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,3
Germany,2018,51,12,3.161428571,1.87,2779165,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,5
Germany,2018,52,12,4.064285714,1.87,2779165,11322.467,13641.227,15539.874,19254.497,23349.785,16.563,41013.28,42111.133,83124.413,2
Germany,2019,1,1,4.512857143,0.9,2170719,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,12
Germany,2019,2,1,3.811428571,0.9,2170719,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,24
Germany,2019,3,1,2.714285714,0.9,2170719,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,32
Germany,2019,4,1,4.631428571,0.9,2170719,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,58
Germany,2019,5,2,5.934285714,1.71,2403908,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,117
Germany,2019,6,2,5.25,1.71,2403908,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,140
Germany,2019,7,2,5.692857143,1.71,2403908,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,139
Germany,2019,8,2,7.318571429,1.71,2403908,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,136
Germany,2019,9,3,9.572857143,5.1,2649259,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,135
Germany,2019,10,3,11.04714286,5.1,2649259,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,98
Germany,2019,11,3,6.098571429,5.1,2649259,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,84
Germany,2019,12,3,5.682857143,5.1,2649259,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,70
Germany,2019,13,3,10.92428571,5.1,2649259,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,36
Germany,2019,14,4,8.877142857,9.37,3207693,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,35
Germany,2019,15,4,9.888571429,9.37,3207693,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,18
Germany,2019,16,4,9.354285714,9.37,3207693,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,13
Germany,2019,17,4,13.20571429,9.37,3207693,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,2
Germany,2019,18,5,12.31857143,13.36,3502563,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,1
Germany,2019,19,5,8.635714286,13.36,3502563,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,20,5,8.497142857,13.36,3502563,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,2
Germany,2019,21,5,11.58857143,13.36,3502563,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,2
Germany,2019,22,6,9.731428571,16.55,3687139,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,23,6,10.01142857,16.55,3687139,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,24,6,11.69142857,16.55,3687139,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,25,6,11.36571429,16.55,3687139,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,26,6,9.762857143,16.55,3687139,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,27,7,13.95857143,18.65,4846107,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,4
Germany,2019,28,7,13.24428571,18.65,4846107,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,2
Germany,2019,29,7,10.72,18.65,4846107,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,30,7,11.46714286,18.65,4846107,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,1
Germany,2019,31,8,14.37285714,18.49,4485002,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,1
Germany,2019,32,8,9.292857143,18.49,4485002,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,33,8,11.25571429,18.49,4485002,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,34,8,10.75142857,18.49,4485002,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,35,9,13.11714286,14.48,3634642,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,36,9,12.99142857,14.48,3634642,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,37,9,12.14571429,14.48,3634642,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,1
Germany,2019,38,9,11.15714286,14.48,3634642,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,39,9,12.73285714,14.48,3634642,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,
Germany,2019,40,10,10.13,9.8,3375447,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,1
Germany,2019,41,10,7.238571429,9.8,3375447,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,2
Germany,2019,42,10,7.808571429,9.8,3375447,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,5
Germany,2019,43,10,8.634285714,9.8,3375447,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,44,11,8.748571429,5.13,2720202,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,0
Germany,2019,45,11,9.004285714,5.13,2720202,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,2
Germany,2019,46,11,4.984285714,5.13,2720202,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,1
Germany,2019,47,11,7.271428571,5.13,2720202,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,1
Germany,2019,48,12,5.307142857,1.87,2880509,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,7
Germany,2019,49,12,3.97,1.87,2880509,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,6
Germany,2019,50,12,5.131428571,1.87,2880509,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,10
Germany,2019,51,12,3.598571429,1.87,2880509,11524.984,13572.016,15758.428,18987.097,23656.829,17.692,41249.115,42267.931,83517.046,12
